ID;NAME;STATUS;PREFIXES AS URL;PREFIXES AS LRU;HOME PAGE;START PAGES;CRAWLED;CRAWLING STATUS;INDEXING STATUS;INDEGREE;OUTDEGREE;NEIGHBOORS COUNT;TOTAL KNOWN PAGES;CRAWLED PAGES;CREATION TIMESTAMP;CREATION DATE;LAST MODIFICATION TIMESTAMP;LAST MODIFICATION DATE;Press (TAGS);HigherEd (TAGS);National Orgs (TAGS);AfroLatinAmericanWeb (TAGS);Arts&Entertainement (TAGS);Latin American Web (TAGS);AfricanWeb (TAGS);AfricanAmericanWeb (TAGS);Web Commons (TAGS);other (TAGS);createdBy (TECHNICAL INFO);mergedWebEntities (TECHNICAL INFO);recrawlNeeded (TECHNICAL INFO)
673;Havananewyork.com;OUT;http://havananewyork.com http://www.havananewyork.com https://havananewyork.com https://www.havananewyork.com;s:https|h:com|h:havananewyork| s:https|h:com|h:havananewyork|h:www| s:http|h:com|h:havananewyork| s:http|h:com|h:havananewyork|h:www|;http://www.havananewyork.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:06.598Z;1,57E+12;2019-11-13T15:37:59.720Z;;;;;;;;;;;;;
674;Islandstore.com;OUT;http://islandstore.com http://www.islandstore.com https://islandstore.com https://www.islandstore.com;s:https|h:com|h:islandstore| s:https|h:com|h:islandstore|h:www| s:http|h:com|h:islandstore| s:http|h:com|h:islandstore|h:www|;http://www.islandstore.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:06.598Z;1,57E+12;2019-11-06T15:51:05.053Z;;;;;;;;;;;;;
677;Africanperspective.com;OUT;http://africanperspective.com http://www.africanperspective.com https://africanperspective.com https://www.africanperspective.com;s:https|h:com|h:africanperspective| s:https|h:com|h:africanperspective|h:www| s:http|h:com|h:africanperspective| s:http|h:com|h:africanperspective|h:www|;http://www.africanperspective.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:06.598Z;1,57E+12;2019-11-06T13:28:07.047Z;;;;;;;;;;;;;
679;Free.fr;OUT;http://free.fr http://www.free.fr https://free.fr https://www.free.fr;s:https|h:fr|h:free| s:https|h:fr|h:free|h:www| s:http|h:fr|h:free| s:http|h:fr|h:free|h:www|;http://www.free.fr;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:06.598Z;1,57E+12;2019-10-30T16:24:04.429Z;;;;;;;;;;;;;
681;Bligoo.com;OUT;http://bligoo.com http://www.bligoo.com https://bligoo.com https://www.bligoo.com;s:https|h:com|h:bligoo| s:https|h:com|h:bligoo|h:www| s:http|h:com|h:bligoo| s:http|h:com|h:bligoo|h:www|;http://www.bligoo.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;8;0;1,57E+12;2019-10-30T14:05:06.599Z;1,57E+12;2019-11-06T13:56:09.996Z;;;;;;;;;;;;;
684;Josebedia.com;OUT;http://josebedia.com http://www.josebedia.com https://josebedia.com https://www.josebedia.com;s:https|h:com|h:josebedia| s:https|h:com|h:josebedia|h:www| s:http|h:com|h:josebedia| s:http|h:com|h:josebedia|h:www|;http://josebedia.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:06.599Z;1,57E+12;2019-11-13T15:55:52.323Z;;;;;;;;;;;;;
686;Revistacaliban.cu;OUT;http://revistacaliban.cu http://www.revistacaliban.cu https://revistacaliban.cu https://www.revistacaliban.cu;s:https|h:cu|h:revistacaliban| s:https|h:cu|h:revistacaliban|h:www| s:http|h:cu|h:revistacaliban| s:http|h:cu|h:revistacaliban|h:www|;http://www.revistacaliban.cu;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:06.599Z;1,57E+12;2019-10-31T14:21:11.031Z;;;;;;;;;;;;;
687;Angelfire.com;OUT;http://angelfire.com http://www.angelfire.com https://angelfire.com https://www.angelfire.com;s:https|h:com|h:angelfire| s:https|h:com|h:angelfire|h:www| s:http|h:com|h:angelfire| s:http|h:com|h:angelfire|h:www|;http://www.angelfire.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:06.599Z;1,57E+12;2019-10-30T15:04:05.119Z;;;;;;;;;;;;;
689;Storify.com;OUT;http://storify.com http://www.storify.com https://storify.com https://www.storify.com;s:https|h:com|h:storify| s:https|h:com|h:storify|h:www| s:http|h:com|h:storify| s:http|h:com|h:storify|h:www|;http://www.storify.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:06.599Z;1,57E+12;2019-10-31T13:53:06.338Z;;;;;;;;;;;;;
690;Over-Blog.com;OUT;http://over-blog.com http://www.over-blog.com https://over-blog.com https://www.over-blog.com;s:https|h:com|h:over-blog| s:https|h:com|h:over-blog|h:www| s:http|h:com|h:over-blog| s:http|h:com|h:over-blog|h:www|;http://www.over-blog.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:06.599Z;1,57E+12;2019-10-31T13:32:48.281Z;;;;;;;;;;;;;
692;Homestead.com;OUT;http://homestead.com http://www.homestead.com https://homestead.com https://www.homestead.com;s:https|h:com|h:homestead| s:https|h:com|h:homestead|h:www| s:http|h:com|h:homestead| s:http|h:com|h:homestead|h:www|;http://www.homestead.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:06.599Z;1,57E+12;2019-10-30T16:29:04.154Z;;;;;;;;;;;;;
693;Lindarodriguez.org;OUT;http://lindarodriguez.org http://www.lindarodriguez.org https://lindarodriguez.org https://www.lindarodriguez.org;s:https|h:org|h:lindarodriguez| s:https|h:org|h:lindarodriguez|h:www| s:http|h:org|h:lindarodriguez| s:http|h:org|h:lindarodriguez|h:www|;http://www.lindarodriguez.org;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:06.599Z;1,57E+12;2019-10-31T13:16:03.010Z;;;;;;;;;;;;;
698;Narconews.com;OUT;http://narconews.com http://www.narconews.com https://narconews.com https://www.narconews.com;s:https|h:com|h:narconews| s:https|h:com|h:narconews|h:www| s:http|h:com|h:narconews| s:http|h:com|h:narconews|h:www|;http://www.narconews.com/saopaulo1.html;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:07.886Z;1,57E+12;2019-10-31T13:23:21.504Z;;;;;;;;;;;;;
704;Scielo.br;OUT;http://scielo.br http://www.scielo.br https://scielo.br https://www.scielo.br;s:https|h:br|h:scielo| s:https|h:br|h:scielo|h:www| s:http|h:br|h:scielo| s:http|h:br|h:scielo|h:www|;http://www.scielo.br;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;2;0;1,57E+12;2019-10-30T14:05:07.886Z;1,57E+12;2019-11-06T21:56:33.371Z;;;;;;;;;;;;;
706;Bbc.com;OUT;http://bbc.com http://www.bbc.com https://bbc.com https://www.bbc.com;s:https|h:com|h:bbc| s:https|h:com|h:bbc|h:www| s:http|h:com|h:bbc| s:http|h:com|h:bbc|h:www|;http://www.bbc.com;;FALSE;UNCRAWLED;UNINDEXED;2;0;2;6;0;1,57E+12;2019-10-30T14:05:07.886Z;1,57E+12;2019-10-31T15:16:03.002Z;;;;;;;;;;;;;
711;Medium.com;OUT;http://medium.com http://www.medium.com https://medium.com https://www.medium.com;s:https|h:com|h:medium| s:https|h:com|h:medium|h:www| s:http|h:com|h:medium| s:http|h:com|h:medium|h:www|;http://www.medium.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;3;0;1,57E+12;2019-10-30T14:05:07.890Z;1,57E+12;2019-11-06T20:43:33.471Z;;;;;;;;;;;;;
714;Adital.com.br;OUT;http://adital.com.br http://www.adital.com.br https://adital.com.br https://www.adital.com.br;s:https|h:com.br|h:adital| s:https|h:com.br|h:adital|h:www| s:http|h:com.br|h:adital| s:http|h:com.br|h:adital|h:www|;http://www.adital.com.br;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;3;0;1,57E+12;2019-10-30T14:05:07.890Z;1,57E+12;2019-10-31T14:24:35.147Z;;;;;;;;;;;;;
717;Cipamericas.org;OUT;http://cipamericas.org http://www.cipamericas.org https://cipamericas.org https://www.cipamericas.org;s:https|h:org|h:cipamericas| s:https|h:org|h:cipamericas|h:www| s:http|h:org|h:cipamericas| s:http|h:org|h:cipamericas|h:www|;http://www.cipamericas.org;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:07.890Z;1,57E+12;2019-11-06T14:22:07.076Z;;;;;;;;;;;;;
724;Instagram.com;OUT;http://instagram.com http://www.instagram.com https://instagram.com https://www.instagram.com;s:https|h:com|h:instagram| s:https|h:com|h:instagram|h:www| s:http|h:com|h:instagram| s:http|h:com|h:instagram|h:www|;http://www.instagram.com/araacfeed;;FALSE;UNCRAWLED;UNINDEXED;5;0;5;8;0;1,57E+12;2019-10-30T14:05:07.891Z;1,57E+12;2019-10-30T14:49:09.571Z;;;;;;;;;;;;;
725;Bloombergquint.com;OUT;http://bloombergquint.com http://www.bloombergquint.com https://bloombergquint.com https://www.bloombergquint.com;s:https|h:com|h:bloombergquint| s:https|h:com|h:bloombergquint|h:www| s:http|h:com|h:bloombergquint| s:http|h:com|h:bloombergquint|h:www|;http://www.bloombergquint.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:07.891Z;1,57E+12;2019-10-30T15:12:18.885Z;;;;;;;;;;;;;
730;Pinterest.com;OUT;http://pinterest.com http://www.pinterest.com https://pinterest.com https://www.pinterest.com;s:https|h:com|h:pinterest| s:https|h:com|h:pinterest|h:www| s:http|h:com|h:pinterest| s:http|h:com|h:pinterest|h:www|;http://www.pinterest.com;;FALSE;UNCRAWLED;UNINDEXED;2;0;2;87;0;1,57E+12;2019-10-30T14:05:07.891Z;1,57E+12;2019-11-06T13:21:46.948Z;;;;;;;;;;;;;
739;Africanexponent.com;OUT;http://africanexponent.com http://www.africanexponent.com https://africanexponent.com https://www.africanexponent.com;s:https|h:com|h:africanexponent| s:https|h:com|h:africanexponent|h:www| s:http|h:com|h:africanexponent| s:http|h:com|h:africanexponent|h:www|;http://www.africanexponent.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:07.892Z;1,57E+12;2019-11-08T15:51:04.516Z;;;;;;;;;;;;;
743;Americaspolicy.org;OUT;http://americaspolicy.org http://www.americaspolicy.org https://americaspolicy.org https://www.americaspolicy.org;s:https|h:org|h:americaspolicy| s:https|h:org|h:americaspolicy|h:www| s:http|h:org|h:americaspolicy| s:http|h:org|h:americaspolicy|h:www|;http://www.americaspolicy.org;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:07.895Z;1,57E+12;2019-11-06T13:37:13.134Z;;;;;;;;;;;;;
750;Mentiramparamimsobreojair.com;OUT;http://mentiramparamimsobreojair.com http://www.mentiramparamimsobreojair.com https://mentiramparamimsobreojair.com https://www.mentiramparamimsobreojair.com;s:https|h:com|h:mentiramparamimsobreojair| s:https|h:com|h:mentiramparamimsobreojair|h:www| s:http|h:com|h:mentiramparamimsobreojair| s:http|h:com|h:mentiramparamimsobreojair|h:www|;http://www.mentiramparamimsobreojair.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:07.895Z;1,57E+12;2019-10-31T13:20:26.903Z;;;;;;;;;;;;;
760;Artnet.com;OUT;http://artnet.com http://www.artnet.com https://artnet.com https://www.artnet.com;s:https|h:com|h:artnet| s:https|h:com|h:artnet|h:www| s:http|h:com|h:artnet| s:http|h:com|h:artnet|h:www|;http://www.artnet.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;2;0;1,57E+12;2019-10-30T14:05:07.896Z;1,57E+12;2019-10-30T15:06:29.433Z;;;;;;;;;;;;;
764;Ig.com.br;OUT;http://ig.com.br http://www.ig.com.br https://ig.com.br https://www.ig.com.br;s:https|h:com.br|h:ig| s:https|h:com.br|h:ig|h:www| s:http|h:com.br|h:ig| s:http|h:com.br|h:ig|h:www|;http://www.ig.com.br;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:07.897Z;1,57E+12;2019-11-07T15:19:31.122Z;;;;;;;;;;;;;
773;Tau.ac.il;OUT;http://tau.ac.il http://www.tau.ac.il https://tau.ac.il https://www.tau.ac.il;s:https|h:ac.il|h:tau| s:https|h:ac.il|h:tau|h:www| s:http|h:ac.il|h:tau| s:http|h:ac.il|h:tau|h:www|;http://www.tau.ac.il;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:07.901Z;1,57E+12;2019-11-07T10:22:39.663Z;;;;;;;;;;;;;
775;Encontrairaja.com.br;OUT;http://encontrairaja.com.br http://www.encontrairaja.com.br https://encontrairaja.com.br https://www.encontrairaja.com.br;s:https|h:com.br|h:encontrairaja| s:https|h:com.br|h:encontrairaja|h:www| s:http|h:com.br|h:encontrairaja| s:http|h:com.br|h:encontrairaja|h:www|;http://www.encontrairaja.com.br;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:07.901Z;1,57E+12;2019-10-30T16:18:53.254Z;;;;;;;;;;;;;
779;Diafar.blogspot.com;OUT;http://diafar.blogspot.com http://www.diafar.blogspot.com https://diafar.blogspot.com https://www.diafar.blogspot.com;s:https|h:blogspot.com|h:diafar| s:https|h:blogspot.com|h:diafar|h:www| s:http|h:blogspot.com|h:diafar| s:http|h:blogspot.com|h:diafar|h:www|;http://diafar.blogspot.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:07.902Z;1,57E+12;2019-10-31T14:47:03.930Z;;;;;;;;;;;;;
783;Tiannapaschel.com;OUT;http://tiannapaschel.com http://www.tiannapaschel.com https://tiannapaschel.com https://www.tiannapaschel.com;s:https|h:com|h:tiannapaschel| s:https|h:com|h:tiannapaschel|h:www| s:http|h:com|h:tiannapaschel| s:http|h:com|h:tiannapaschel|h:www|;http://www.tiannapaschel.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:07.902Z;1,57E+12;2019-10-31T14:01:28.042Z;;;;;;;;;;;;;
792;M-Base.com;OUT;http://m-base.com http://www.m-base.com https://m-base.com https://www.m-base.com;s:https|h:com|h:m-base| s:https|h:com|h:m-base|h:www| s:http|h:com|h:m-base| s:http|h:com|h:m-base|h:www|;http://www.m-base.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:08.617Z;1,57E+12;2019-11-13T20:41:37.735Z;;;;;music & dance service & prod;;;;;;;;
799;Nng.org;OUT;http://nng.org http://www.nng.org https://nng.org https://www.nng.org;s:https|h:org|h:nng| s:https|h:org|h:nng|h:www| s:http|h:org|h:nng| s:http|h:org|h:nng|h:www|;http://www.nng.org;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:08.976Z;1,57E+12;2019-10-31T13:26:16.557Z;;;;;;;;;;;;;
800;I-Dentity.com;OUT;http://i-dentity.com http://www.i-dentity.com https://i-dentity.com https://www.i-dentity.com;s:https|h:com|h:i-dentity| s:https|h:com|h:i-dentity|h:www| s:http|h:com|h:i-dentity| s:http|h:com|h:i-dentity|h:www|;http://www.i-dentity.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:08.975Z;1,57E+12;2019-10-30T16:29:59.596Z;;;;;;;;;;;;;
807;Cibernetia.com;OUT;http://cibernetia.com http://www.cibernetia.com https://cibernetia.com https://www.cibernetia.com;s:https|h:com|h:cibernetia| s:https|h:com|h:cibernetia|h:www| s:http|h:com|h:cibernetia| s:http|h:com|h:cibernetia|h:www|;http://www.cibernetia.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:09.520Z;1,57E+12;2019-11-06T14:15:26.628Z;;;;;;;;;;;;;
810;Ko-Fi.com;OUT;http://ko-fi.com http://www.ko-fi.com https://ko-fi.com https://www.ko-fi.com;s:https|h:com|h:ko-fi| s:https|h:com|h:ko-fi|h:www| s:http|h:com|h:ko-fi| s:http|h:com|h:ko-fi|h:www|;https://ko-fi.com/afrofeminas;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:09.820Z;1,57E+12;2019-11-13T15:59:36.284Z;;;;;;;;;;;;;
813;Britannica.com;OUT;http://britannica.com http://www.britannica.com https://britannica.com https://www.britannica.com;s:https|h:com|h:britannica| s:https|h:com|h:britannica|h:www| s:http|h:com|h:britannica| s:http|h:com|h:britannica|h:www|;http://www.britannica.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:10.331Z;1,57E+12;2019-10-30T15:18:11.610Z;;;;;;;;;;;;;
814;Blackspeak.com;OUT;http://blackspeak.com http://www.blackspeak.com https://blackspeak.com https://www.blackspeak.com;s:https|h:com|h:blackspeak| s:https|h:com|h:blackspeak|h:www| s:http|h:com|h:blackspeak| s:http|h:com|h:blackspeak|h:www|;http://www.blackspeak.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:10.331Z;1,57E+12;2019-11-06T13:55:09.519Z;;;;;;;;;;;;;
816;Globalafrica.com;OUT;http://globalafrica.com http://www.globalafrica.com https://globalafrica.com https://www.globalafrica.com;s:https|h:com|h:globalafrica| s:https|h:com|h:globalafrica|h:www| s:http|h:com|h:globalafrica| s:http|h:com|h:globalafrica|h:www|;http://www.globalafrica.com/Sundiata.htm;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:10.977Z;1,57E+12;2019-11-06T15:24:13.032Z;;;;;;;;;;;;;
817;Webcom.com;OUT;http://webcom.com http://www.webcom.com https://webcom.com https://www.webcom.com;s:https|h:com|h:webcom| s:https|h:com|h:webcom|h:www| s:http|h:com|h:webcom| s:http|h:com|h:webcom|h:www|;http://www.webcom.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:10.978Z;1,57E+12;2019-10-31T14:07:43.860Z;;;;;;;;;;;;;
821;Cubaminrex.cu;OUT;http://cubaminrex.cu http://www.cubaminrex.cu https://cubaminrex.cu https://www.cubaminrex.cu;s:https|h:cu|h:cubaminrex| s:https|h:cu|h:cubaminrex|h:www| s:http|h:cu|h:cubaminrex| s:http|h:cu|h:cubaminrex|h:www|;http://www.cubaminrex.cu;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:11.434Z;1,57E+12;2019-11-06T14:43:06.924Z;;;;;;;;;;;;;
824;Automattic.com;OUT;http://automattic.com http://www.automattic.com https://automattic.com https://www.automattic.com;s:https|h:com|h:automattic| s:https|h:com|h:automattic|h:www| s:http|h:com|h:automattic| s:http|h:com|h:automattic|h:www|;https://automattic.com/cookies;;FALSE;UNCRAWLED;UNINDEXED;4;0;4;2;0;1,57E+12;2019-10-30T14:05:12.354Z;1,57E+12;2019-10-30T14:49:08.843Z;;;;;;;;;;;;;
828;Akismet.com;OUT;http://akismet.com http://www.akismet.com https://akismet.com https://www.akismet.com;s:https|h:com|h:akismet| s:https|h:com|h:akismet|h:www| s:http|h:com|h:akismet| s:http|h:com|h:akismet|h:www|;http://www.akismet.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:12.355Z;1,57E+12;2019-10-30T15:00:48.163Z;;;;;;;;;;;;;
832;Cubaalamano.net;OUT;http://cubaalamano.net http://www.cubaalamano.net https://cubaalamano.net https://www.cubaalamano.net;s:https|h:net|h:cubaalamano| s:https|h:net|h:cubaalamano|h:www| s:http|h:net|h:cubaalamano| s:http|h:net|h:cubaalamano|h:www|;http://www.cubaalamano.net;;FALSE;UNCRAWLED;UNINDEXED;2;0;2;3;0;1,57E+12;2019-10-30T14:05:13.984Z;1,57E+12;2019-11-13T14:21:13.079Z;;;;;;;;;;;;;
837;Nuevaondacuba.com;OUT;http://nuevaondacuba.com http://www.nuevaondacuba.com https://nuevaondacuba.com https://www.nuevaondacuba.com;s:https|h:com|h:nuevaondacuba| s:https|h:com|h:nuevaondacuba|h:www| s:http|h:com|h:nuevaondacuba| s:http|h:com|h:nuevaondacuba|h:www|;http://www.nuevaondacuba.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:13.985Z;1,57E+12;2019-11-06T21:05:04.892Z;;;;;;;;;;;;;
849;Michaeldixonart.com;OUT;http://michaeldixonart.com http://www.michaeldixonart.com https://michaeldixonart.com https://www.michaeldixonart.com;s:https|h:com|h:michaeldixonart| s:https|h:com|h:michaeldixonart|h:www| s:http|h:com|h:michaeldixonart| s:http|h:com|h:michaeldixonart|h:www|;https://michaeldixonart.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:14.210Z;1,57E+12;2019-11-06T20:46:21.306Z;;;;;;;;;;;;;
850;Nationalgeographic.com.es;OUT;http://nationalgeographic.com.es http://www.nationalgeographic.com.es https://nationalgeographic.com.es https://www.nationalgeographic.com.es;s:https|h:com.es|h:nationalgeographic| s:https|h:com.es|h:nationalgeographic|h:www| s:http|h:com.es|h:nationalgeographic| s:http|h:com.es|h:nationalgeographic|h:www|;http://www.nationalgeographic.com.es;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:14.210Z;1,57E+12;2019-11-06T20:55:59.429Z;;;;;;;;;;;;;
855;Telecom.co.nz;OUT;http://telecom.co.nz http://www.telecom.co.nz https://telecom.co.nz https://www.telecom.co.nz;s:https|h:co.nz|h:telecom| s:https|h:co.nz|h:telecom|h:www| s:http|h:co.nz|h:telecom| s:http|h:co.nz|h:telecom|h:www|;http://www.telecom.co.nz;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:14.391Z;1,57E+12;2019-10-31T13:57:35.603Z;;;;;;;;;;;;;
856;Artcubana.com;OUT;http://artcubana.com http://www.artcubana.com https://artcubana.com https://www.artcubana.com;s:https|h:com|h:artcubana| s:https|h:com|h:artcubana|h:www| s:http|h:com|h:artcubana| s:http|h:com|h:artcubana|h:www|;http://www.artcubana.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:14.884Z;1,57E+12;2019-11-06T13:42:25.697Z;;;;;;;;;;;;;
858;Casafrela.com;OUT;http://casafrela.com http://www.casafrela.com https://casafrela.com https://www.casafrela.com;s:https|h:com|h:casafrela| s:https|h:com|h:casafrela|h:www| s:http|h:com|h:casafrela| s:http|h:com|h:casafrela|h:www|;http://www.casafrela.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:14.884Z;1,57E+12;2019-10-30T15:35:50.074Z;;;;;;;;;;;;;
860;Ohc.cu;OUT;http://ohc.cu http://www.ohc.cu https://ohc.cu https://www.ohc.cu;s:https|h:cu|h:ohc| s:https|h:cu|h:ohc|h:www| s:http|h:cu|h:ohc| s:http|h:cu|h:ohc|h:www|;http://www.ohc.cu;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:15.394Z;1,57E+12;2019-10-31T14:19:19.214Z;;;;;;;;;;;;;
861;Primaveradigital.net;OUT;http://primaveradigital.net http://www.primaveradigital.net https://primaveradigital.net https://www.primaveradigital.net;s:https|h:net|h:primaveradigital| s:https|h:net|h:primaveradigital|h:www| s:http|h:net|h:primaveradigital| s:http|h:net|h:primaveradigital|h:www|;http://www.primaveradigital.net;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:15.394Z;1,57E+12;2019-11-06T21:26:10.712Z;;;;;;;;;;;;;
873;Diarioelpopular.com;OUT;http://diarioelpopular.com http://www.diarioelpopular.com https://diarioelpopular.com https://www.diarioelpopular.com;s:https|h:com|h:diarioelpopular| s:https|h:com|h:diarioelpopular|h:www| s:http|h:com|h:diarioelpopular| s:http|h:com|h:diarioelpopular|h:www|;http://www.diarioelpopular.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:15.738Z;1,57E+12;2019-11-06T14:51:26.959Z;;;;;;;;;;;;;
874;Gravatar.com;OUT;http://gravatar.com http://www.gravatar.com https://gravatar.com https://www.gravatar.com;s:https|h:com|h:gravatar| s:https|h:com|h:gravatar|h:www| s:http|h:com|h:gravatar| s:http|h:com|h:gravatar|h:www|;http://gravatar.com/mustakoira15;;FALSE;UNCRAWLED;UNINDEXED;5;0;5;8;0;1,57E+12;2019-10-30T14:05:15.739Z;1,57E+12;2019-10-30T14:49:08.095Z;;;;;;;;;;;;;
875;Ari7.com;OUT;http://ari7.com http://www.ari7.com https://ari7.com https://www.ari7.com;s:https|h:com|h:ari7| s:https|h:com|h:ari7|h:www| s:http|h:com|h:ari7| s:http|h:com|h:ari7|h:www|;http://www.ari7.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:15.739Z;1,57E+12;2019-11-06T13:41:44.572Z;;;;;;;;;;;;;
876;Whapplevel.com;OUT;http://whapplevel.com http://www.whapplevel.com https://whapplevel.com https://www.whapplevel.com;s:https|h:com|h:whapplevel| s:https|h:com|h:whapplevel|h:www| s:http|h:com|h:whapplevel| s:http|h:com|h:whapplevel|h:www|;http://www.whapplevel.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:15.739Z;1,57E+12;2019-10-31T14:08:23.812Z;;;;;;;;;;;;;
883;Chroniclevitae.com;OUT;http://chroniclevitae.com http://www.chroniclevitae.com https://chroniclevitae.com https://www.chroniclevitae.com;s:https|h:com|h:chroniclevitae| s:https|h:com|h:chroniclevitae|h:www| s:http|h:com|h:chroniclevitae| s:http|h:com|h:chroniclevitae|h:www|;http://www.chroniclevitae.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:17.090Z;1,57E+12;2019-11-06T14:15:00.715Z;;;;;;;;;;;;;
885;Berkeleydaily.org;OUT;http://berkeleydaily.org http://www.berkeleydaily.org https://berkeleydaily.org https://www.berkeleydaily.org;s:https|h:org|h:berkeleydaily| s:https|h:org|h:berkeleydaily|h:www| s:http|h:org|h:berkeleydaily| s:http|h:org|h:berkeleydaily|h:www|;http://www.berkeleydaily.org;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;1;0;1,57E+12;2019-10-30T14:05:17.746Z;1,57E+12;2019-11-06T13:48:18.496Z;;;;;;;;;;;;;
889;Revistasexcelencias.com;OUT;http://revistasexcelencias.com http://www.revistasexcelencias.com https://revistasexcelencias.com https://www.revistasexcelencias.com;s:https|h:com|h:revistasexcelencias| s:https|h:com|h:revistasexcelencias|h:www| s:http|h:com|h:revistasexcelencias| s:http|h:com|h:revistasexcelencias|h:www|;http://www.revistasexcelencias.com;;FALSE;UNCRAWLED;UNINDEXED;1;0;1;2;0;1,57E+12;2019-10-30T14:05:18.617Z;1,57E+12;2019-11-06T21:46:55.023Z;;;;;;;;;;;;;
